datetime,hx_water_level,xfx_water_level,bottom_pressure,hx_pressure,xfx_pressure,water_demand,xj_pressure
2021/10/16 18:20,3.25,2.77,182,197,186,7407,261
2021/10/16 18:25,3.2,2.77,176,205,185,7423,260
2021/10/16 18:30,3.15,2.77,173,194,183,7415,259
2021/10/16 18:35,3.1,2.77,173,194,181,7466,257
2021/10/16 18:40,3.05,2.77,173,199,182,7406,258
2021/10/16 18:45,3,2.77,171,199,182,7397,259
2021/10/16 18:50,2.95,2.76,197,210,211,7425,273
2021/10/16 18:55,2.91,2.72,189,208,211,7168,274
2021/10/16 19:00,2.86,2.69,199,214,214,7125,275
2021/10/16 19:05,2.81,2.65,197,212,213,7122,274
2021/10/16 19:10,2.76,2.62,194,205,208,7202,271
2021/10/16 19:15,2.72,2.58,207,199,211,7139,271
2021/10/16 19:20,2.67,2.55,189,207,208,7208,272
2021/10/16 19:25,2.62,2.51,200,209,210,7112,273
2021/10/16 19:30,2.58,2.48,195,209,209,7147,272
2021/10/16 19:35,2.53,2.44,200,204,211,7213,273
2021/10/16 19:40,2.48,2.41,201,211,209,7094,273
2021/10/16 19:45,2.44,2.37,203,207,211,7155,273
2021/10/16 19:50,2.39,2.34,201,211,211,7095,274
2021/10/16 19:55,2.34,2.3,210,213,210,7133,274
2021/10/16 20:00,2.3,2.27,197,210,210,7140,273
2021/10/16 20:05,2.25,2.23,190,211,211,7142,273
2021/10/16 20:10,2.2,2.2,197,205,209,7127,270
2021/10/16 20:15,2.15,2.16,194,213,207,7224,269
2021/10/16 20:20,2.1,2.13,192,202,203,7075,263
2021/10/16 20:25,2.06,2.09,191,206,205,6964,262
2021/10/16 20:30,2.01,2.06,213,201,273,7018,258
2021/10/16 20:35,1.96,2.03,204,203,260,7109,257
2021/10/16 20:40,1.92,2,197,200,259,7087,256
2021/10/16 20:45,1.87,1.97,202,198,258,7120,256
2021/10/16 20:50,1.82,1.94,190,205,260,7108,257
2021/10/16 20:55,1.77,1.91,204,203,258,7082,255
2021/10/16 21:00,1.73,1.89,206,200,260,7132,256
2021/10/16 21:05,1.68,1.86,191,200,256,7147,255
2021/10/16 21:10,1.63,1.83,196,197,256,7086,254
2021/10/16 21:15,1.59,1.8,200,195,258,7144,257
2021/10/16 21:20,1.54,1.77,184,196,254,7170,253
2021/10/16 21:25,1.49,1.74,194,194,252,7168,252
2021/10/16 21:30,1.44,1.71,192,187,249,7222,250
2021/10/16 21:35,1.4,1.68,186,194,251,7150,252
2021/10/16 21:40,1.35,1.65,199,193,255,7200,253
2021/10/16 21:45,1.34,1.63,190,180,247,7252,248
2021/10/16 21:50,1.34,1.59,195,177,249,7204,248
2021/10/16 21:55,1.35,1.56,193,180,253,7220,252
2021/10/16 22:00,1.35,1.53,186,180,251,7143,248
2021/10/16 22:05,1.35,1.5,191,185,250,7171,247
2021/10/16 22:10,1.34,1.48,186,186,252,7221,250
2021/10/16 22:15,1.35,1.45,193,185,251,7173,249
2021/10/16 22:20,1.35,1.44,171,175,202,7300,240
2021/10/16 22:25,1.35,1.44,173,176,203,7357,241
2021/10/16 22:30,1.35,1.44,176,181,204,7374,242
2021/10/16 22:35,1.35,1.44,183,181,211,7268,244
2021/10/16 22:40,1.35,1.44,188,181,213,7223,246
2021/10/16 22:45,1.35,1.44,182,181,211,7194,245
2021/10/16 22:50,1.35,1.44,196,186,215,7173,248
2021/10/16 22:55,1.35,1.44,192,184,219,7154,249
2021/10/16 23:00,1.35,1.44,193,189,220,7083,249
2021/10/16 23:05,1.35,1.44,193,186,225,7002,253
2021/10/16 23:10,1.37,1.44,188,167,215,7024,248
2021/10/16 23:15,1.42,1.44,188,168,217,7102,250
2021/10/16 23:20,1.47,1.44,181,172,186,7140,255
2021/10/16 23:25,1.52,1.44,182,169,183,7037,250
2021/10/16 23:30,1.57,1.44,183,167,184,7040,251
2021/10/16 23:35,1.62,1.44,189,170,187,7027,256
2021/10/16 23:40,1.67,1.44,190,169,180,6994,253
2021/10/16 23:45,1.72,1.46,165,169,172,7160,249
2021/10/16 23:50,1.77,1.49,176,167,174,7097,251
2021/10/16 23:55,1.82,1.52,172,174,178,7022,254
2021/10/17 0:00,1.87,1.55,180,175,179,6985,255
2021/10/17 0:05,1.92,1.59,166,168,176,7001,252
2021/10/17 0:10,1.97,1.62,170,165,175,7046,249
2021/10/17 0:15,2.02,1.64,170,170,177,7126,251
2021/10/17 0:20,2.07,1.67,171,170,178,7037,252
2021/10/17 0:25,2.12,1.7,171,175,180,6970,254
2021/10/17 0:30,2.17,1.74,178,173,181,6979,255
2021/10/17 0:35,2.22,1.77,178,172,179,6982,253
2021/10/17 0:40,2.27,1.8,179,175,181,6981,254
2021/10/17 0:45,2.32,1.83,187,182,184,6953,254
2021/10/17 0:50,2.37,1.86,184,186,187,6908,257
2021/10/17 0:55,2.42,1.89,188,183,184,6915,254
2021/10/17 1:00,2.47,1.92,186,174,162,6939,194
2021/10/17 1:05,2.51,1.95,163,172,165,4681,213
2021/10/17 1:10,2.56,1.98,171,175,170,4583,217
2021/10/17 1:15,2.61,2.01,172,178,171,4582,216
2021/10/17 1:20,2.66,2.04,173,174,170,4573,217
2021/10/17 1:25,2.7,2.07,173,180,173,4556,218
2021/10/17 1:30,2.75,2.1,168,176,171,4583,218
2021/10/17 1:35,2.8,2.13,177,175,169,4605,216
2021/10/17 1:40,2.85,2.16,174,173,169,4599,215
2021/10/17 1:45,2.89,2.19,173,175,171,4620,215
2021/10/17 1:50,2.94,2.22,170,174,170,4603,216
2021/10/17 1:55,2.98,2.25,173,173,169,4627,215
2021/10/17 2:00,3.03,2.28,178,178,172,4607,216
2021/10/17 2:05,3.08,2.31,179,178,173,4592,218
2021/10/17 2:10,3.12,2.34,180,179,175,4579,219
2021/10/17 2:15,3.17,2.37,183,181,175,4575,218
2021/10/17 2:20,3.21,2.39,186,183,177,4562,221
2021/10/17 2:25,3.26,2.42,180,178,173,4548,219
2021/10/17 2:30,3.31,2.45,181,177,173,4565,218
2021/10/17 2:35,3.35,2.48,184,180,174,4571,221
2021/10/17 2:40,3.4,2.52,182,184,176,4550,223
2021/10/17 2:45,3.44,2.55,182,183,176,4560,223
2021/10/17 2:50,3.49,2.57,188,186,181,4562,224
2021/10/17 2:55,3.54,2.6,190,183,182,4503,226
2021/10/17 3:00,3.58,2.63,192,189,182,4522,225
2021/10/17 3:05,3.62,2.67,185,185,180,4541,225
2021/10/17 3:10,3.66,2.7,191,185,182,4533,225
2021/10/17 3:15,3.71,2.73,187,185,178,4530,223
2021/10/17 3:20,3.75,2.75,188,185,181,4546,225
2021/10/17 3:25,3.79,2.78,194,187,182,4525,226
2021/10/17 3:30,3.83,2.82,197,187,183,4516,226
2021/10/17 3:35,3.88,2.85,195,188,183,4510,226
2021/10/17 3:40,3.92,2.88,196,186,183,4516,228
2021/10/17 3:45,3.96,2.91,191,189,185,4525,228
2021/10/17 3:50,4.01,2.93,188,189,184,4500,227
2021/10/17 3:55,4.05,2.96,184,187,181,4519,226
2021/10/17 4:00,4.09,2.99,186,188,183,4550,228
2021/10/17 4:05,4.12,3.02,188,189,183,4503,227
2021/10/17 4:10,4.15,3.06,187,191,185,4497,228
2021/10/17 4:15,4.17,3.09,187,191,185,4524,228
2021/10/17 4:20,4.2,3.11,189,194,187,4492,231
2021/10/17 4:25,4.22,3.14,188,193,186,4492,229
2021/10/17 4:30,4.24,3.18,187,193,184,4514,229
2021/10/17 4:35,4.26,3.21,190,194,186,4502,229
2021/10/17 4:40,4.28,3.24,194,192,183,4502,228
2021/10/17 4:45,4.3,3.27,198,191,184,4553,228
2021/10/17 4:50,4.32,3.29,193,192,184,4531,226
2021/10/17 4:55,4.34,3.32,182,190,182,4553,227
2021/10/17 5:00,4.36,3.35,184,189,181,4540,224
2021/10/17 5:05,4.38,3.38,179,188,179,4544,223
2021/10/17 5:10,4.4,3.41,182,184,175,4631,221
2021/10/17 5:15,4.41,3.44,192,191,182,4632,226
2021/10/17 5:20,4.41,3.47,193,196,182,4574,227
2021/10/17 5:25,4.42,3.5,193,195,181,4545,228
2021/10/17 5:30,4.42,3.51,200,200,196,4438,234
2021/10/17 5:35,4.42,3.51,191,198,194,4468,232
2021/10/17 5:40,4.42,3.51,189,200,194,4507,234
2021/10/17 5:45,4.42,3.51,198,202,196,4470,234
2021/10/17 5:50,4.42,3.51,198,196,190,4492,231
2021/10/17 5:55,4.42,3.51,192,192,187,4557,228
2021/10/17 6:00,4.42,3.51,211,205,210,4597,277
2021/10/17 6:05,4.42,3.51,205,200,203,6811,268
2021/10/17 6:10,4.42,3.51,200,190,199,6903,264
2021/10/17 6:15,4.42,3.51,190,195,195,6968,262
2021/10/17 6:20,4.42,3.51,193,202,203,6876,269
2021/10/17 6:25,4.42,3.51,194,202,202,6884,267
2021/10/17 6:30,4.42,3.51,200,196,196,6931,264
2021/10/17 6:35,4.42,3.51,193,193,190,6986,260
2021/10/17 6:40,4.42,3.51,178,188,184,7083,255
2021/10/17 6:45,4.42,3.51,174,184,181,7216,252
2021/10/17 6:50,4.42,3.51,186,180,214,7243,248
2021/10/17 6:55,4.42,3.51,178,177,209,7313,244
2021/10/17 7:00,4.42,3.51,171,176,207,7337,244
2021/10/17 7:05,4.42,3.51,182,182,209,7334,245
2021/10/17 7:10,4.42,3.51,180,180,208,7236,247
2021/10/17 7:15,4.42,3.51,173,176,203,7347,247
2021/10/17 7:20,4.42,3.51,164,176,201,7369,243
2021/10/17 7:25,4.42,3.51,186,240,216,7443,250
2021/10/17 7:30,4.42,3.51,176,232,216,7242,249
2021/10/17 7:35,4.42,3.51,187,230,215,7284,246
2021/10/17 7:40,4.42,3.51,183,230,212,7331,245
2021/10/17 7:45,4.42,3.51,179,225,161,7362,240
2021/10/17 7:50,4.43,3.49,190,231,244,7297,249
2021/10/17 7:55,4.43,3.46,196,233,245,7326,247
2021/10/17 8:00,4.43,3.44,184,226,241,7361,245
2021/10/17 8:05,4.43,3.42,190,232,242,7441,244
2021/10/17 8:10,4.43,3.39,184,222,239,7412,242
2021/10/17 8:15,4.43,3.37,180,222,236,7454,243
2021/10/17 8:20,4.43,3.34,189,225,237,7459,242
2021/10/17 8:25,4.43,3.32,176,228,236,7436,241
2021/10/17 8:30,4.43,3.29,189,225,235,7528,240
2021/10/17 8:35,4.43,3.27,175,224,235,7489,240
2021/10/17 8:40,4.43,3.25,191,223,236,7476,240
2021/10/17 8:45,4.43,3.22,182,221,233,7486,238
2021/10/17 8:50,4.43,3.2,182,222,236,7463,237
2021/10/17 8:55,4.43,3.17,175,218,232,7485,238
2021/10/17 9:00,4.43,3.15,178,215,233,7506,236
2021/10/17 9:05,4.43,3.12,169,221,231,7505,235
2021/10/17 9:10,4.43,3.1,176,215,230,7551,236
2021/10/17 9:15,4.43,3.08,175,214,229,7588,233
2021/10/17 9:20,4.43,3.05,159,213,224,7562,233
2021/10/17 9:25,4.43,3.02,170,212,220,7599,228
2021/10/17 9:30,4.43,3,163,208,217,7703,229
2021/10/17 9:35,4.42,2.97,166,274,223,7762,232
2021/10/17 9:40,4.38,2.94,179,286,231,7520,238
2021/10/17 9:45,4.34,2.92,173,283,236,7476,241
2021/10/17 9:50,4.3,2.9,188,282,236,7399,242
2021/10/17 9:55,4.25,2.88,181,275,234,7425,240
2021/10/17 10:00,4.21,2.85,181,272,234,7450,240
2021/10/17 10:05,4.17,2.83,183,268,233,7457,238
2021/10/17 10:10,4.12,2.8,175,272,234,7496,240
2021/10/17 10:15,4.08,2.78,196,277,237,7422,241
2021/10/17 10:20,4.03,2.76,185,281,239,7496,247
2021/10/17 10:25,3.99,2.73,192,281,241,7498,245
2021/10/17 10:30,3.95,2.71,203,277,243,7478,249
2021/10/17 10:35,3.91,2.69,192,276,242,7439,248
2021/10/17 10:40,3.87,2.67,195,284,246,7418,251
2021/10/17 10:45,3.85,2.65,180,233,238,7481,247
2021/10/17 10:50,3.86,2.63,168,230,202,7463,242
2021/10/17 10:55,3.86,2.63,159,229,198,7677,238
2021/10/17 11:00,3.86,2.63,172,224,202,7616,241
2021/10/17 11:05,3.86,2.63,177,223,199,7588,239
2021/10/17 11:10,3.86,2.63,166,230,201,7634,239
2021/10/17 11:15,3.86,2.63,172,231,203,7643,240
2021/10/17 11:20,3.86,2.63,172,229,203,7612,240
2021/10/17 11:25,3.86,2.63,170,231,206,7580,240
2021/10/17 11:30,3.86,2.63,170,224,204,7616,240
2021/10/17 11:35,3.86,2.63,180,229,206,7576,246
2021/10/17 11:40,3.86,2.63,180,232,206,7508,243
2021/10/17 11:45,3.86,2.63,175,227,205,7536,244
2021/10/17 11:50,3.86,2.63,193,237,217,7446,252
2021/10/17 11:55,3.86,2.63,184,231,217,7351,252
2021/10/17 12:00,3.86,2.63,195,239,220,7436,252
2021/10/17 12:05,3.86,2.63,193,245,223,7362,253
2021/10/17 12:10,3.86,2.63,198,235,221,7289,251
2021/10/17 12:15,3.86,2.63,195,235,221,7425,251
2021/10/17 12:20,3.86,2.63,198,236,222,7315,252
2021/10/17 12:25,3.86,2.63,191,240,223,7335,252
2021/10/17 12:30,3.86,2.63,192,243,224,7246,253
2021/10/17 12:35,3.86,2.63,201,248,229,7343,255
2021/10/17 12:40,3.86,2.63,200,236,229,7279,256
2021/10/17 12:45,3.86,2.63,170,176,205,7528,246
2021/10/17 12:50,3.86,2.63,170,173,204,7539,245
2021/10/17 12:55,3.86,2.63,175,165,203,7495,243
2021/10/17 13:00,3.86,2.63,162,167,200,7580,243
2021/10/17 13:05,3.86,2.63,176,170,204,7519,244
2021/10/17 13:10,3.86,2.63,181,169,204,7542,244
2021/10/17 13:15,3.86,2.63,172,169,204,7509,244
2021/10/17 13:20,3.86,2.63,177,168,205,7503,244
2021/10/17 13:25,3.86,2.63,181,171,206,7540,248
2021/10/17 13:30,3.86,2.63,175,169,205,7479,246
2021/10/17 13:35,3.86,2.63,184,175,206,7452,246
2021/10/17 13:40,3.87,2.63,186,177,209,7414,249
2021/10/17 13:45,3.87,2.63,178,166,206,7489,243
2021/10/17 13:50,3.87,2.63,176,169,207,7523,246
2021/10/17 13:55,3.87,2.63,174,172,207,7478,245
2021/10/17 14:00,3.87,2.63,178,170,208,7498,247
2021/10/17 14:05,3.87,2.63,168,175,207,7527,247
2021/10/17 14:10,3.87,2.63,182,176,210,7475,248
2021/10/17 14:15,3.87,2.63,178,174,215,7438,251
2021/10/17 14:20,3.87,2.63,181,178,216,7432,252
2021/10/17 14:25,3.87,2.63,186,180,215,7388,251
2021/10/17 14:30,3.87,2.63,169,183,213,7381,252
2021/10/17 14:35,3.87,2.63,182,181,214,7382,252
2021/10/17 14:40,3.87,2.63,181,183,217,7309,254
2021/10/17 14:45,3.87,2.63,187,187,220,7323,255
2021/10/17 14:50,3.87,2.63,188,188,224,7273,257
2021/10/17 14:55,3.87,2.63,183,185,186,7284,258
2021/10/17 15:00,3.87,2.63,170,183,182,7301,256
2021/10/17 15:05,3.87,2.63,175,182,183,7326,255
2021/10/17 15:10,3.87,2.63,175,181,185,7279,256
2021/10/17 15:15,3.87,2.63,173,184,186,7292,256
2021/10/17 15:20,3.87,2.63,169,183,184,7300,255
2021/10/17 15:25,3.87,2.63,178,178,184,7451,257
2021/10/17 15:30,3.87,2.63,178,175,183,7383,256
2021/10/17 15:35,3.87,2.63,166,179,183,7463,255
2021/10/17 15:40,3.88,2.63,172,179,180,7433,255
2021/10/17 15:45,3.88,2.63,170,173,179,7479,255
2021/10/17 15:50,3.88,2.63,173,177,180,7530,255
2021/10/17 15:55,3.88,2.63,170,175,178,7507,252
2021/10/17 16:00,3.88,2.63,163,176,177,7515,253
2021/10/17 16:05,3.88,2.63,172,174,176,7538,250
2021/10/17 16:10,3.88,2.63,172,173,263,7551,244
2021/10/17 16:15,3.88,2.63,182,174,220,7574,251
2021/10/17 16:20,3.88,2.63,183,181,222,7513,254
2021/10/17 16:25,3.88,2.63,178,178,219,7484,252
2021/10/17 16:30,3.88,2.63,187,181,223,7503,252
2021/10/17 16:35,3.88,2.63,184,180,222,7514,251
2021/10/17 16:40,3.88,2.63,174,176,220,7500,251
2021/10/17 16:45,3.88,2.63,177,169,217,7556,248
2021/10/17 16:50,3.88,2.63,181,171,216,7571,247
2021/10/17 16:55,3.88,2.63,176,170,211,7637,246
2021/10/17 17:00,3.88,2.63,174,201,211,7679,246
2021/10/17 17:05,3.83,2.63,189,189,221,7540,250
2021/10/17 17:10,3.78,2.63,190,189,222,7516,252
2021/10/17 17:15,3.73,2.63,181,189,222,7509,252
2021/10/17 17:20,3.68,2.63,181,191,218,7515,250
2021/10/17 17:25,3.63,2.63,180,187,218,7549,250
2021/10/17 17:30,3.57,2.63,179,187,217,7525,250
2021/10/17 17:35,3.53,2.63,191,187,218,7563,251
2021/10/17 17:40,3.48,2.63,178,183,219,7532,250
2021/10/17 17:45,3.43,2.63,181,191,217,7542,249
2021/10/17 17:50,3.38,2.63,182,192,220,7548,251
2021/10/17 17:55,3.33,2.63,181,198,219,7545,250
2021/10/17 18:00,3.28,2.63,178,187,218,7555,250
2021/10/17 18:05,3.23,2.63,182,183,217,7556,249
2021/10/17 18:10,3.18,2.63,176,186,213,7657,246
2021/10/17 18:15,3.13,2.63,167,191,213,7650,249
2021/10/17 18:20,3.08,2.63,184,192,216,7582,250
2021/10/17 18:25,3.03,2.63,177,195,218,7567,251
2021/10/17 18:30,2.98,2.63,180,194,216,7579,252
2021/10/17 18:35,2.93,2.63,167,188,214,7535,248
2021/10/17 18:40,2.88,2.62,188,197,231,7552,255
2021/10/17 18:45,2.83,2.59,191,191,234,7495,257
2021/10/17 18:50,2.79,2.57,186,192,233,7404,256
2021/10/17 18:55,2.74,2.55,186,197,235,7394,256
2021/10/17 19:00,2.69,2.52,194,195,236,7411,256
2021/10/17 19:05,2.64,2.5,194,192,233,7433,254
2021/10/17 19:10,2.59,2.48,185,193,230,7491,251
2021/10/17 19:15,2.54,2.45,179,194,230,7527,253
2021/10/17 19:20,2.5,2.43,190,191,229,7523,250
2021/10/17 19:25,2.45,2.41,179,191,228,7509,252
2021/10/17 19:30,2.4,2.38,184,192,228,7536,251
2021/10/17 19:35,2.35,2.36,190,191,227,7509,251
2021/10/17 19:40,2.3,2.34,180,194,228,7496,251
2021/10/17 19:45,2.25,2.31,184,187,228,7458,250
2021/10/17 19:50,2.2,2.29,181,188,229,7549,250
2021/10/17 19:55,2.15,2.26,183,194,226,7525,251
2021/10/17 20:00,2.1,2.24,178,191,224,7531,249
2021/10/17 20:05,2.06,2.21,177,185,223,7587,249
2021/10/17 20:10,2.01,2.19,174,188,225,7581,247
2021/10/17 20:15,1.96,2.17,178,191,226,7567,249
2021/10/17 20:20,1.91,2.14,172,189,225,7554,249
2021/10/17 20:25,1.86,2.12,180,182,224,7560,248
2021/10/17 20:30,1.81,2.09,177,182,223,7590,247
2021/10/17 20:35,1.76,2.07,183,179,221,7635,247
2021/10/17 20:40,1.71,2.04,170,181,221,7647,244
2021/10/17 20:45,1.67,2.02,173,183,221,7683,246
2021/10/17 20:50,1.62,2,173,186,221,7637,247
2021/10/17 20:55,1.57,1.97,180,182,222,7600,245
2021/10/17 21:00,1.52,1.95,174,184,217,7501,239
2021/10/17 21:05,1.47,1.92,170,183,218,7410,240
2021/10/17 21:10,1.42,1.9,174,179,218,7422,238
2021/10/17 21:15,1.37,1.87,176,182,217,7462,238
2021/10/17 21:20,1.32,1.85,165,177,217,7398,239
2021/10/17 21:25,1.27,1.83,173,184,219,7421,241
2021/10/17 21:30,1.23,1.8,167,183,222,7359,243
2021/10/17 21:35,1.18,1.78,181,193,225,7302,245
2021/10/17 21:40,1.13,1.75,182,182,227,7243,247
2021/10/17 21:45,1.08,1.73,177,188,225,7252,248
2021/10/17 21:50,1.04,1.71,186,175,224,7196,245
2021/10/17 21:55,1.04,1.68,177,175,222,7312,244
2021/10/17 22:00,1.04,1.66,173,172,221,7281,242
2021/10/17 22:05,1.04,1.64,175,169,222,7320,243
2021/10/17 22:10,1.04,1.61,180,168,223,7300,244
2021/10/17 22:15,1.05,1.59,180,173,224,7237,243
2021/10/17 22:20,1.05,1.57,186,178,228,7281,247
2021/10/17 22:25,1.05,1.54,186,181,229,7260,246
2021/10/17 22:30,1.05,1.52,185,183,234,7148,252
2021/10/17 22:35,1.05,1.51,185,181,204,7088,248
2021/10/17 22:40,1.05,1.51,189,182,209,7151,250
2021/10/17 22:45,1.05,1.51,186,185,211,7137,252
2021/10/17 22:50,1.05,1.51,192,187,213,7003,252
2021/10/17 22:55,1.05,1.51,194,183,211,7115,251
2021/10/17 23:00,1.05,1.5,192,186,215,7068,253
2021/10/17 23:05,1.05,1.51,196,190,216,7107,254
2021/10/17 23:10,1.05,1.5,196,191,220,7005,257
2021/10/17 23:15,1.05,1.51,195,194,224,6966,259
2021/10/17 23:20,1.05,1.5,197,193,224,6885,259
2021/10/17 23:25,1.05,1.5,203,196,224,6955,260
2021/10/17 23:30,1.05,1.5,201,197,227,6871,261
2021/10/17 23:35,1.05,1.5,206,201,228,6827,262
2021/10/17 23:40,1.05,1.5,208,203,235,6779,267
2021/10/17 23:45,1.05,1.51,205,201,206,6763,267
2021/10/17 23:50,1.06,1.51,204,201,206,6755,267
2021/10/17 23:55,1.06,1.5,184,192,184,4667,226
2021/10/18 0:00,1.06,1.5,178,190,184,4493,224
2021/10/18 0:05,1.06,1.5,198,193,183,4531,226
2021/10/18 0:10,1.06,1.5,192,194,186,4492,227
2021/10/18 0:15,1.06,1.5,189,198,191,4486,231
2021/10/18 0:20,1.06,1.5,193,201,193,4431,234
2021/10/18 0:25,1.06,1.5,202,206,198,4414,238
2021/10/18 0:30,1.06,1.5,206,206,199,4396,238
2021/10/18 0:35,1.06,1.51,174,175,169,4387,214
2021/10/18 0:40,1.09,1.54,163,167,155,4778,207
2021/10/18 0:45,1.13,1.57,162,166,159,4707,208
2021/10/18 0:50,1.16,1.6,163,169,160,4731,210
2021/10/18 0:55,1.2,1.64,164,167,159,4730,210
2021/10/18 1:00,1.24,1.67,176,171,167,4667,215
2021/10/18 1:05,1.27,1.7,174,171,166,4699,213
2021/10/18 1:10,1.31,1.73,175,172,168,4675,215
2021/10/18 1:15,1.35,1.76,178,176,171,4677,217
2021/10/18 1:20,1.38,1.8,180,175,171,4653,218
2021/10/18 1:25,1.42,1.83,175,176,171,4608,218
2021/10/18 1:30,1.46,1.86,178,178,173,4611,222
2021/10/18 1:35,1.5,1.89,178,181,175,4588,223
2021/10/18 1:40,1.53,1.93,178,181,177,4574,223
2021/10/18 1:45,1.57,1.96,181,184,179,4546,225
2021/10/18 1:50,1.61,1.99,178,184,177,4565,225
2021/10/18 1:55,1.65,2.02,183,187,181,4536,227
2021/10/18 2:00,1.69,2.06,185,185,180,4548,227
2021/10/18 2:05,1.73,2.09,181,184,179,4567,226
2021/10/18 2:10,1.77,2.13,182,184,179,4538,225
2021/10/18 2:15,1.81,2.16,182,184,179,4539,225
2021/10/18 2:20,1.85,2.2,184,188,182,4559,228
2021/10/18 2:25,1.89,2.24,186,190,184,4500,230
2021/10/18 2:30,1.92,2.27,188,190,186,4504,231
